listed_date,order_book_id
2016-01-07,002196.XSHE
2016-01-07,600570.XSHG
2016-01-07,002365.XSHE
2016-01-07,300044.XSHE
2016-01-07,002395.XSHE
2016-01-07,600399.XSHG
2016-01-07,002479.XSHE
2016-01-07,000595.XSHE
2016-01-07,002139.XSHE
2016-01-07,601216.XSHG
2016-01-07,300275.XSHE
2016-01-07,300189.XSHE
2016-01-07,002496.XSHE
2016-01-07,000529.XSHE
2016-01-07,000712.XSHE
2016-01-07,603456.XSHG
2016-01-07,300341.XSHE
2016-01-07,000519.XSHE
2016-01-07,300214.XSHE
2016-01-07,002113.XSHE
2016-01-07,300295.XSHE
2016-01-07,002288.XSHE
2016-01-07,002167.XSHE
2016-01-07,000727.XSHE
2016-01-07,002578.XSHE
2016-01-07,300211.XSHE
2016-01-07,000969.XSHE
2016-01-07,600775.XSHG
2016-01-07,600734.XSHG
2016-01-07,000050.XSHE
2016-01-07,603618.XSHG
2016-01-07,300119.XSHE
2016-01-07,600213.XSHG
2016-01-07,603088.XSHG
2016-01-07,000619.XSHE
2016-01-07,300394.XSHE
2016-01-07,300191.XSHE
2016-01-07,600865.XSHG
2016-01-07,000739.XSHE
2016-01-07,300192.XSHE
2016-01-07,000014.XSHE
2016-01-07,002623.XSHE
2016-01-07,000977.XSHE
2016-01-07,002590.XSHE
2016-01-07,600644.XSHG
2016-01-07,002127.XSHE
2016-01-07,000802.XSHE
2016-01-07,002455.XSHE
2016-01-07,002213.XSHE
2016-01-07,002243.XSHE
2016-01-07,600163.XSHG
2016-01-07,002510.XSHE
2016-01-07,600831.XSHG
2016-01-07,600573.XSHG
2016-01-07,600537.XSHG
2016-01-07,601877.XSHG
2016-01-07,002382.XSHE
2016-01-07,300141.XSHE
2016-01-07,000893.XSHE
2016-01-07,002680.XSHE
2016-01-07,002334.XSHE
2016-01-07,300100.XSHE
2016-01-07,002128.XSHE
2016-01-07,300198.XSHE
2016-01-07,000504.XSHE
2016-01-07,002733.XSHE
2016-01-07,002505.XSHE
2016-01-07,000936.XSHE
2016-01-07,002230.XSHE
2016-01-07,300475.XSHE
2016-01-07,000410.XSHE
2016-01-07,002029.XSHE
2016-01-07,000012.XSHE
2016-01-07,300471.XSHE
2016-01-07,601519.XSHG
2016-01-07,600684.XSHG
2016-01-07,000627.XSHE
2016-01-07,000920.XSHE
2016-01-07,300135.XSHE
2016-01-07,300190.XSHE
2016-01-07,600241.XSHG
2016-01-07,600135.XSHG
2016-01-07,000573.XSHE
2016-01-07,002055.XSHE
2016-01-07,002438.XSHE
2016-01-07,300084.XSHE
2016-01-07,600069.XSHG
2016-01-07,002107.XSHE
2016-01-07,002063.XSHE
2016-01-07,002449.XSHE
2016-01-07,600665.XSHG
2016-01-07,600620.XSHG
2016-01-07,002194.XSHE
2016-01-07,300387.XSHE
2016-01-07,300291.XSHE
2016-01-07,300034.XSHE
2016-01-07,600917.XSHG
2016-01-07,000068.XSHE
2016-01-07,300460.XSHE
2016-01-07,600500.XSHG
2016-01-07,300264.XSHE
2016-01-07,600561.XSHG
2016-01-07,002388.XSHE
2016-01-07,603883.XSHG
2016-01-07,002377.XSHE
2016-01-07,002461.XSHE
2016-01-07,002558.XSHE
2016-01-07,600433.XSHG
2016-01-07,600680.XSHG
2016-01-07,002634.XSHE
2016-01-07,000520.XSHE
2016-01-07,600207.XSHG
2016-01-07,002451.XSHE
2016-01-07,600976.XSHG
2016-01-07,000762.XSHE
2016-01-07,300149.XSHE
2016-01-07,300202.XSHE
2016-01-07,002556.XSHE
2016-01-07,300333.XSHE
2016-01-07,601718.XSHG
2016-01-07,002189.XSHE
2016-01-07,600093.XSHG
2016-01-07,600758.XSHG
2016-01-07,300096.XSHE
2016-01-07,300428.XSHE
2016-01-07,300023.XSHE
2016-01-07,002725.XSHE
2016-01-07,002256.XSHE
2016-01-07,600073.XSHG
2016-01-07,603001.XSHG
2016-01-07,600300.XSHG
2016-01-07,300208.XSHE
2016-01-07,000716.XSHE
2016-01-07,600807.XSHG
2016-01-07,300042.XSHE
2016-01-07,000019.XSHE
2016-01-07,600779.XSHG
2016-01-07,000680.XSHE
2016-01-07,002460.XSHE
2016-01-07,603002.XSHG
2016-01-07,002200.XSHE
2016-01-07,000757.XSHE
2016-01-07,002585.XSHE
2016-01-07,000617.XSHE
2016-01-07,300001.XSHE
2016-01-07,002322.XSHE
2016-01-07,002533.XSHE
2016-01-07,002429.XSHE
2016-01-07,300014.XSHE
2016-01-07,600563.XSHG
2016-01-07,300080.XSHE
2016-01-07,002368.XSHE
2016-01-07,002292.XSHE
2016-01-07,600618.XSHG
2016-01-07,600007.XSHG
2016-01-07,300400.XSHE
2016-01-07,600853.XSHG
2016-01-07,300323.XSHE
2016-01-07,002198.XSHE
2016-01-07,000629.XSHE
2016-01-07,300113.XSHE
2016-01-07,600165.XSHG
2016-01-07,002168.XSHE
2016-01-07,300017.XSHE
2016-01-07,002067.XSHE
2016-01-07,000571.XSHE
2016-01-07,603600.XSHG
2016-01-07,000779.XSHE
2016-01-07,002253.XSHE
2016-01-07,002335.XSHE
2016-01-07,300377.XSHE
2016-01-07,300289.XSHE
2016-01-07,600707.XSHG
2016-01-07,002126.XSHE
2016-01-07,002089.XSHE
2016-01-07,300319.XSHE
2016-01-07,002175.XSHE
2016-01-07,603703.XSHG
2016-01-07,002747.XSHE
2016-01-07,300250.XSHE
2016-01-07,600053.XSHG
2016-01-07,300472.XSHE
2016-01-07,002071.XSHE
2016-01-07,002474.XSHE
2016-01-07,600390.XSHG
2016-01-07,300066.XSHE
2016-01-07,601555.XSHG
2016-01-07,300133.XSHE
2016-01-07,000564.XSHE
2016-01-07,002416.XSHE
2016-01-07,300159.XSHE
2016-01-07,600602.XSHG
2016-01-07,002296.XSHE
2016-01-07,600359.XSHG
2016-01-07,603808.XSHG
2016-01-07,002337.XSHE
2016-01-07,002133.XSHE
2016-01-07,300093.XSHE
2016-01-07,600303.XSHG
2016-01-07,300109.XSHE
2016-01-07,600212.XSHG
2016-01-07,002199.XSHE
2016-01-07,300032.XSHE
2016-01-07,002050.XSHE
2016-01-07,001896.XSHE
2016-01-07,000707.XSHE
2016-01-07,002564.XSHE
2016-01-07,002741.XSHE
2016-01-07,600501.XSHG
2016-01-07,600459.XSHG
2016-01-07,002484.XSHE
2016-01-07,002143.XSHE
2016-01-07,601777.XSHG
2016-01-07,603019.XSHG
2016-01-07,300068.XSHE
2016-01-07,600499.XSHG
2016-01-07,002345.XSHE
2016-01-07,300322.XSHE
2016-01-07,600482.XSHG
2016-01-07,600829.XSHG
2016-01-07,000737.XSHE
2016-01-07,300099.XSHE
2016-01-07,600608.XSHG
2016-01-07,300391.XSHE
2016-01-07,000418.XSHE
2016-01-07,300051.XSHE
2016-01-07,600116.XSHG
2016-01-07,300325.XSHE
2016-01-07,600287.XSHG
2016-01-07,002454.XSHE
2016-01-07,002270.XSHE
2016-01-07,300301.XSHE
2016-01-07,300048.XSHE
2016-01-07,600526.XSHG
2016-01-07,000708.XSHE
2016-01-07,300350.XSHE
2016-01-07,000962.XSHE
2016-01-07,600101.XSHG
2016-01-07,600866.XSHG
2016-01-07,600814.XSHG
2016-01-07,002526.XSHE
2016-01-07,600477.XSHG
2016-01-07,300379.XSHE
2016-01-07,002073.XSHE
2016-01-07,002719.XSHE
2016-01-07,002706.XSHE
2016-01-07,600112.XSHG
2016-01-07,300337.XSHE
2016-01-07,002683.XSHE
2016-01-07,600844.XSHG
2016-01-07,600161.XSHG
2016-01-07,000819.XSHE
2016-01-07,000428.XSHE
2016-01-07,002239.XSHE
2016-01-07,600697.XSHG
2016-01-07,600480.XSHG
2016-01-07,300200.XSHE
2016-01-07,000795.XSHE
2016-01-07,002411.XSHE
2016-01-07,600306.XSHG
2016-01-07,600621.XSHG
2016-01-07,601188.XSHG
2016-01-07,000403.XSHE
2016-01-07,002171.XSHE
2016-01-07,000825.XSHE
2016-01-07,000919.XSHE
2016-01-07,600967.XSHG
2016-01-07,000998.XSHE
2016-01-07,600218.XSHG
2016-01-07,600229.XSHG
2016-01-07,000985.XSHE
2016-01-07,300440.XSHE
2016-01-07,000407.XSHE
2016-01-07,002539.XSHE
2016-01-07,603158.XSHG
2016-01-07,300158.XSHE
2016-01-07,000560.XSHE
2016-01-07,600604.XSHG
2016-01-07,600605.XSHG
2016-01-07,600325.XSHG
2016-01-07,300276.XSHE
2016-01-07,300308.XSHE
2016-01-07,002181.XSHE
2016-01-07,300161.XSHE
2016-01-07,300243.XSHE
2016-01-07,300268.XSHE
2016-01-07,000935.XSHE
2016-01-07,002462.XSHE
2016-01-07,002077.XSHE
2016-01-07,300234.XSHE
2016-01-07,601890.XSHG
2016-01-07,000861.XSHE
2016-01-07,600769.XSHG
2016-01-07,600113.XSHG
2016-01-07,002229.XSHE
2016-01-07,000006.XSHE
2016-01-07,002145.XSHE
2016-01-07,600466.XSHG
2016-01-07,600768.XSHG
2016-01-07,000545.XSHE
2016-01-07,002141.XSHE
2016-01-07,002106.XSHE
2016-01-07,000590.XSHE
2016-01-07,600985.XSHG
2016-01-07,300223.XSHE
2016-01-07,300274.XSHE
2016-01-07,002584.XSHE
2016-01-07,002202.XSHE
2016-01-07,002765.XSHE
2016-01-07,002149.XSHE
2016-01-07,300102.XSHE
2016-01-07,002756.XSHE
2016-01-07,600984.XSHG
2016-01-07,000702.XSHE
2016-01-07,002488.XSHE
2016-01-07,601199.XSHG
2016-01-07,002600.XSHE
2016-01-07,601177.XSHG
2016-01-07,002535.XSHE
2016-01-07,002373.XSHE
2016-01-07,300029.XSHE
2016-01-07,002698.XSHE
2016-01-07,300037.XSHE
2016-01-07,002625.XSHE
2016-01-07,000567.XSHE
2016-01-07,600235.XSHG
2016-01-07,002524.XSHE
2016-01-07,600345.XSHG
2016-01-07,600693.XSHG
2016-01-07,600522.XSHG
2016-01-07,002717.XSHE
2016-01-07,002004.XSHE
2016-01-07,000559.XSHE
2016-01-07,600667.XSHG
2016-01-07,002153.XSHE
2016-01-07,300210.XSHE
2016-01-07,000938.XSHE
2016-01-07,600460.XSHG
2016-01-07,002513.XSHE
2016-01-07,300167.XSHE
2016-01-07,300205.XSHE
2016-01-07,600966.XSHG
2016-01-07,600593.XSHG
2016-01-07,300101.XSHE
2016-01-07,000505.XSHE
2016-01-07,002551.XSHE
2016-01-07,300229.XSHE
2016-01-07,000055.XSHE
2016-01-07,300131.XSHE
2016-01-07,300332.XSHE
2016-01-07,600251.XSHG
2016-01-07,300094.XSHE
2016-01-07,002195.XSHE
2016-01-07,300300.XSHE
2016-01-07,002453.XSHE
2016-01-07,002520.XSHE
2016-01-07,600131.XSHG
2016-01-07,000070.XSHE
2016-01-07,300259.XSHE
2016-01-07,000967.XSHE
2016-01-07,300272.XSHE
2016-01-07,000780.XSHE
2016-01-07,002134.XSHE
2016-01-07,603268.XSHG
2016-01-07,002319.XSHE
2016-01-07,300154.XSHE
2016-01-07,600470.XSHG
2016-01-07,000551.XSHE
2016-01-07,300372.XSHE
2016-01-07,000606.XSHE
2016-01-07,603901.XSHG
2016-01-07,000918.XSHE
2016-01-07,600894.XSHG
2016-01-07,600789.XSHG
2016-01-07,000096.XSHE
2016-01-07,000526.XSHE
2016-01-07,002602.XSHE
2016-01-07,002378.XSHE
2016-01-07,000584.XSHE
2016-01-07,600159.XSHG
2016-01-07,300397.XSHE
2016-01-07,002263.XSHE
2016-01-07,600893.XSHG
2016-01-07,300110.XSHE
2016-01-07,300409.XSHE
2016-01-07,000673.XSHE
2016-01-07,002687.XSHE
2016-01-07,002553.XSHE
2016-01-07,300410.XSHE
2016-01-07,000950.XSHE
2016-01-07,600836.XSHG
2016-01-07,002560.XSHE
2016-01-07,000997.XSHE
2016-01-07,000506.XSHE
2016-01-07,000037.XSHE
2016-01-07,300045.XSHE
2016-01-07,300103.XSHE
2016-01-07,600728.XSHG
2016-01-07,002091.XSHE
2016-01-07,300076.XSHE
2016-01-07,002212.XSHE
2016-01-07,600691.XSHG
2016-01-07,600468.XSHG
2016-01-07,600356.XSHG
2016-01-07,002068.XSHE
2016-01-07,002418.XSHE
2016-01-07,600307.XSHG
2016-01-07,600724.XSHG
2016-01-07,600766.XSHG
2016-01-07,002441.XSHE
2016-01-07,600722.XSHG
2016-01-07,603308.XSHG
2016-01-07,002481.XSHE
2016-01-07,002472.XSHE
2016-01-07,000570.XSHE
2016-01-07,600052.XSHG
2016-01-07,600806.XSHG
2016-01-07,300165.XSHE
2016-01-07,601099.XSHG
2016-01-07,300342.XSHE
2016-01-07,002620.XSHE
2016-01-07,002571.XSHE
2016-01-07,000927.XSHE
2016-01-07,000510.XSHE
2016-01-07,002591.XSHE
2016-01-07,002711.XSHE
2016-01-07,002723.XSHE
2016-01-07,300163.XSHE
2016-01-07,600848.XSHG
2016-01-07,000411.XSHE
2016-01-07,000906.XSHE
2016-01-07,600515.XSHG
2016-01-07,002546.XSHE
2016-01-07,002604.XSHE
2016-01-07,002649.XSHE
2016-01-07,600830.XSHG
2016-01-07,600072.XSHG
2016-01-07,000859.XSHE
2016-01-07,300049.XSHE
2016-01-07,600824.XSHG
2016-01-07,002659.XSHE
2016-01-07,002072.XSHE
2016-01-07,603988.XSHG
2016-01-07,300384.XSHE
2016-01-07,603188.XSHG
2016-01-07,300062.XSHE
2016-01-07,002170.XSHE
2016-01-07,300082.XSHE
2016-01-07,600353.XSHG
2016-01-07,002406.XSHE
2016-01-07,300176.XSHE
2016-01-07,600085.XSHG
2016-01-07,600198.XSHG
2016-01-07,002297.XSHE
2016-01-07,300137.XSHE
2016-01-07,300375.XSHE
2016-01-07,600606.XSHG
2016-01-07,600525.XSHG
2016-01-07,002268.XSHE
2016-01-07,600891.XSHG
2016-01-07,600456.XSHG
2016-01-07,000682.XSHE
2016-01-07,002466.XSHE
2016-01-07,600843.XSHG
2016-01-07,600988.XSHG
2016-01-07,002493.XSHE
2016-01-07,600078.XSHG
2016-01-07,002121.XSHE
2016-01-07,002632.XSHE
2016-01-07,000061.XSHE
2016-01-07,603399.XSHG
2016-01-07,000820.XSHE
2016-01-07,000880.XSHE
2016-01-07,300414.XSHE
2016-01-07,600130.XSHG
2016-01-07,600491.XSHG
2016-01-07,000926.XSHE
2016-01-07,300483.XSHE
2016-01-07,002036.XSHE
2016-01-07,000778.XSHE
2016-01-07,600449.XSHG
2016-01-07,002390.XSHE
2016-01-07,300486.XSHE
2016-01-07,300095.XSHE
2016-01-07,000608.XSHE
2016-01-07,000557.XSHE
2016-01-07,300004.XSHE
2016-01-07,600094.XSHG
2016-01-07,600257.XSHG
2016-01-07,600228.XSHG
2016-01-08,600565.XSHG
2016-01-08,300010.XSHE
2016-01-08,002320.XSHE
2016-01-08,000611.XSHE
2016-01-08,002417.XSHE
2016-01-08,600568.XSHG
2016-01-08,600870.XSHG
2016-01-08,002192.XSHE
2016-01-08,000806.XSHE
2016-01-08,600091.XSHG
2016-01-08,600732.XSHG
2016-01-08,600649.XSHG
2016-01-08,000995.XSHE
2016-01-08,600247.XSHG
2016-01-08,000892.XSHE
2016-01-08,600715.XSHG
2016-01-08,000504.XSHE
2016-01-08,600303.XSHG
2016-01-08,000590.XSHE
2016-01-08,600984.XSHG
2016-01-08,300062.XSHE
2016-01-11,300328.XSHE
2016-01-11,600478.XSHG
2016-01-11,300369.XSHE
2016-01-11,300413.XSHE
2016-01-11,600335.XSHG
2016-01-11,300047.XSHE
2016-01-11,002045.XSHE
2016-01-11,002347.XSHE
2016-01-11,002301.XSHE
2016-01-11,002424.XSHE
2016-01-11,600290.XSHG
2016-01-11,002027.XSHE
2016-01-11,600095.XSHG
2016-01-11,600463.XSHG
2016-01-11,603128.XSHG
2016-01-11,600676.XSHG
2016-01-11,600037.XSHG
2016-01-11,300117.XSHE
2016-01-11,002328.XSHE
2016-01-11,000790.XSHE
2016-01-11,300148.XSHE
2016-01-11,600077.XSHG
2016-01-11,002489.XSHE
2016-01-11,300373.XSHE
2016-01-11,300327.XSHE
2016-01-11,002275.XSHE
2016-01-11,002289.XSHE
2016-01-11,600565.XSHG
2016-01-11,000912.XSHE
2016-01-11,300263.XSHE
2016-01-11,002115.XSHE
2016-01-11,300046.XSHE
2016-01-11,000524.XSHE
2016-01-11,300010.XSHE
2016-01-11,600677.XSHG
2016-01-11,600652.XSHG
2016-01-11,002197.XSHE
2016-01-11,300434.XSHE
2016-01-11,002017.XSHE
2016-01-11,600633.XSHG
2016-01-11,300386.XSHE
2016-01-11,002172.XSHE
2016-01-11,002162.XSHE
2016-01-11,002654.XSHE
2016-01-11,600242.XSHG
2016-01-11,600074.XSHG
2016-01-11,600277.XSHG
2016-01-11,002215.XSHE
2016-01-11,600868.XSHG
2016-01-11,600060.XSHG
2016-01-11,002495.XSHE
2016-01-11,002532.XSHE
2016-01-11,000989.XSHE
2016-01-11,300296.XSHE
2016-01-11,000678.XSHE
2016-01-11,000159.XSHE
2016-01-11,000931.XSHE
2016-01-11,002738.XSHE
2016-01-11,603688.XSHG
2016-01-11,300255.XSHE
2016-01-11,002596.XSHE
2016-01-11,600272.XSHG
2016-01-11,002611.XSHE
2016-01-11,603566.XSHG
2016-01-11,600730.XSHG
2016-01-11,300174.XSHE
2016-01-11,600289.XSHG
2016-01-11,300160.XSHE
2016-01-11,002527.XSHE
2016-01-11,600333.XSHG
2016-01-11,002446.XSHE
2016-01-11,603788.XSHG
2016-01-11,601038.XSHG
2016-01-11,600634.XSHG
2016-01-11,300077.XSHE
2016-01-11,600058.XSHG
2016-01-11,600539.XSHG
2016-01-11,002061.XSHE
2016-01-11,600192.XSHG
2016-01-11,002771.XSHE
2016-01-11,002421.XSHE
2016-01-11,600797.XSHG
2016-01-11,601999.XSHG
2016-01-11,002690.XSHE
2016-01-11,002086.XSHE
2016-01-11,300251.XSHE
2016-01-11,002444.XSHE
2016-01-11,600796.XSHG
2016-01-11,002079.XSHE
2016-01-11,300252.XSHE
2016-01-11,000048.XSHE
2016-01-11,600629.XSHG
2016-01-11,002184.XSHE
2016-01-11,002598.XSHE
2016-01-11,600624.XSHG
2016-01-11,002605.XSHE
2016-01-11,300126.XSHE
2016-01-11,600581.XSHG
2016-01-11,300389.XSHE
2016-01-11,300467.XSHE
2016-01-11,600884.XSHG
2016-01-11,000628.XSHE
2016-01-11,000610.XSHE
2016-01-11,002565.XSHE
2016-01-11,600543.XSHG
2016-01-11,300217.XSHE
2016-01-11,600158.XSHG
2016-01-11,002169.XSHE
2016-01-11,600613.XSHG
2016-01-11,002135.XSHE
2016-01-11,603800.XSHG
2016-01-11,300164.XSHE
2016-01-11,300270.XSHE
2016-01-11,000939.XSHE
2016-01-11,002681.XSHE
2016-01-11,601311.XSHG
2016-01-11,600739.XSHG
2016-01-11,600160.XSHG
2016-01-11,300219.XSHE
2016-01-11,002320.XSHE
2016-01-11,600571.XSHG
2016-01-11,600249.XSHG
2016-01-11,600650.XSHG
2016-01-11,002515.XSHE
2016-01-11,600776.XSHG
2016-01-11,300183.XSHE
2016-01-11,002338.XSHE
2016-01-11,000955.XSHE
2016-01-11,600385.XSHG
2016-01-11,000611.XSHE
2016-01-11,002559.XSHE
2016-01-11,300086.XSHE
2016-01-11,000862.XSHE
2016-01-11,002140.XSHE
2016-01-11,300041.XSHE
2016-01-11,603599.XSHG
2016-01-11,300279.XSHE
2016-01-11,002668.XSHE
2016-01-11,300138.XSHE
2016-01-11,600850.XSHG
2016-01-11,000532.XSHE
2016-01-11,002755.XSHE
2016-01-11,300458.XSHE
2016-01-11,300253.XSHE
2016-01-11,603300.XSHG
2016-01-11,600202.XSHG
2016-01-11,600685.XSHG
2016-01-11,000670.XSHE
2016-01-11,002355.XSHE
2016-01-11,002675.XSHE
2016-01-11,603939.XSHG
2016-01-11,002545.XSHE
2016-01-11,000032.XSHE
2016-01-11,603838.XSHG
2016-01-11,600520.XSHG
2016-01-11,002626.XSHE
2016-01-11,300147.XSHE
2016-01-11,300228.XSHE
2016-01-11,300134.XSHE
2016-01-11,603030.XSHG
2016-01-11,600366.XSHG
2016-01-11,600658.XSHG
2016-01-11,002381.XSHE
2016-01-11,000889.XSHE
2016-01-11,000078.XSHE
2016-01-11,002104.XSHE
2016-01-11,300285.XSHE
2016-01-11,600173.XSHG
2016-01-11,000720.XSHE
2016-01-11,600765.XSHG
2016-01-11,000523.XSHE
2016-01-11,600523.XSHG
2016-01-11,002098.XSHE
2016-01-11,600552.XSHG
2016-01-11,002331.XSHE
2016-01-11,002295.XSHE
2016-01-11,600639.XSHG
2016-01-11,300439.XSHE
2016-01-11,000668.XSHE
2016-01-11,300432.XSHE
2016-01-11,002420.XSHE
2016-01-11,300488.XSHE
2016-01-11,002021.XSHE
2016-01-11,300330.XSHE
2016-01-11,002492.XSHE
2016-01-11,603698.XSHG
2016-01-11,600075.XSHG
2016-01-11,600737.XSHG
2016-01-11,300402.XSHE
2016-01-11,002178.XSHE
2016-01-11,300482.XSHE
2016-01-11,002735.XSHE
2016-01-11,002452.XSHE
2016-01-11,002357.XSHE
2016-01-11,300139.XSHE
2016-01-11,002249.XSHE
2016-01-11,002019.XSHE
2016-01-11,600498.XSHG
2016-01-11,600391.XSHG
2016-01-11,002280.XSHE
2016-01-11,300074.XSHE
2016-01-11,600962.XSHG
2016-01-11,000687.XSHE
2016-01-11,002278.XSHE
2016-01-11,300061.XSHE
2016-01-11,603918.XSHG
2016-01-11,002022.XSHE
2016-01-11,002783.XSHE
2016-01-11,300473.XSHE
2016-01-11,000043.XSHE
2016-01-11,000823.XSHE
2016-01-11,600846.XSHG
2016-01-11,600616.XSHG
2016-01-11,002753.XSHE
2016-01-11,600513.XSHG
2016-01-11,600248.XSHG
2016-01-11,300064.XSHE
2016-01-11,600834.XSHG
2016-01-11,300421.XSHE
2016-01-11,300175.XSHE
2016-01-11,600152.XSHG
2016-01-11,002732.XSHE
2016-01-11,600558.XSHG
2016-01-11,000517.XSHE
2016-01-11,601208.XSHG
2016-01-11,002615.XSHE
2016-01-11,300340.XSHE
2016-01-11,600083.XSHG
2016-01-11,000650.XSHE
2016-01-11,600422.XSHG
2016-01-11,000049.XSHE
2016-01-11,600206.XSHG
2016-01-11,000591.XSHE
2016-01-11,002080.XSHE
2016-01-11,002224.XSHE
2016-01-11,002417.XSHE
2016-01-11,600662.XSHG
2016-01-11,600148.XSHG
2016-01-11,002699.XSHE
2016-01-11,002233.XSHE
2016-01-11,601377.XSHG
2016-01-11,002350.XSHE
2016-01-11,600568.XSHG
2016-01-11,300073.XSHE
2016-01-11,300237.XSHE
2016-01-11,002401.XSHE
2016-01-11,600750.XSHG
2016-01-11,600370.XSHG
2016-01-11,603999.XSHG
2016-01-11,600870.XSHG
2016-01-11,002035.XSHE
2016-01-11,000156.XSHE
2016-01-11,603017.XSHG
2016-01-11,600493.XSHG
2016-01-11,300213.XSHE
2016-01-11,002192.XSHE
2016-01-11,002002.XSHE
2016-01-11,300120.XSHE
2016-01-11,002105.XSHE
2016-01-11,002673.XSHE
2016-01-11,002222.XSHE
2016-01-11,300368.XSHE
2016-01-11,300039.XSHE
2016-01-11,600421.XSHG
2016-01-11,600800.XSHG
2016-01-11,600719.XSHG
2016-01-11,000695.XSHE
2016-01-11,600358.XSHG
2016-01-11,300318.XSHE
2016-01-11,603117.XSHG
2016-01-11,002665.XSHE
2016-01-11,300236.XSHE
2016-01-11,000017.XSHE
2016-01-11,000665.XSHE
2016-01-11,300166.XSHE
2016-01-11,600081.XSHG
2016-01-11,600510.XSHG
2016-01-11,600689.XSHG
2016-01-11,300371.XSHE
2016-01-11,000811.XSHE
2016-01-11,300266.XSHE
2016-01-11,300155.XSHE
2016-01-11,600137.XSHG
2016-01-11,600841.XSHG
2016-01-11,000731.XSHE
2016-01-11,000681.XSHE
2016-01-11,600702.XSHG
2016-01-11,600735.XSHG
2016-01-11,600121.XSHG
2016-01-11,002177.XSHE
2016-01-11,300423.XSHE
2016-01-11,600763.XSHG
2016-01-11,000815.XSHE
2016-01-11,603015.XSHG
2016-01-11,300480.XSHE
2016-01-11,002511.XSHE
2016-01-11,300455.XSHE
2016-01-11,000659.XSHE
2016-01-11,300343.XSHE
2016-01-11,000688.XSHE
2016-01-11,600860.XSHG
2016-01-11,300312.XSHE
2016-01-11,300348.XSHE
2016-01-11,000996.XSHE
2016-01-11,600527.XSHG
2016-01-11,600444.XSHG
2016-01-11,002693.XSHE
2016-01-11,002315.XSHE
2016-01-11,300241.XSHE
2016-01-11,000558.XSHE
2016-01-11,000609.XSHE
2016-01-11,000020.XSHE
2016-01-11,600090.XSHG
2016-01-11,002490.XSHE
2016-01-11,603085.XSHG
2016-01-11,000576.XSHE
2016-01-11,600611.XSHG
2016-01-11,600679.XSHG
2016-01-11,000417.XSHE
2016-01-11,000635.XSHE
2016-01-11,000915.XSHE
2016-01-11,600106.XSHG
2016-01-11,002750.XSHE
2016-01-11,600123.XSHG
2016-01-11,002217.XSHE
2016-01-11,002643.XSHE
2016-01-11,000511.XSHE
2016-01-11,300283.XSHE
2016-01-11,600302.XSHG
2016-01-11,600594.XSHG
2016-01-11,002117.XSHE
2016-01-11,600080.XSHG
2016-01-11,002057.XSHE
2016-01-11,002521.XSHE
2016-01-11,300212.XSHE
2016-01-11,600230.XSHG
2016-01-11,300406.XSHE
2016-01-11,300297.XSHE
2016-01-11,300027.XSHE
2016-01-11,002066.XSHE
2016-01-11,000525.XSHE
2016-01-11,002205.XSHE
2016-01-11,002109.XSHE
2016-01-11,600136.XSHG
2016-01-11,600704.XSHG
2016-01-11,002518.XSHE
2016-01-11,300106.XSHE
2016-01-11,600203.XSHG
2016-01-11,600117.XSHG
2016-01-11,600423.XSHG
2016-01-11,002666.XSHE
2016-01-11,000552.XSHE
2016-01-11,600809.XSHG
2016-01-11,002298.XSHE
2016-01-11,600278.XSHG
2016-01-11,000818.XSHE
2016-01-11,300215.XSHE
2016-01-11,600641.XSHG
2016-01-11,000158.XSHE
2016-01-11,600883.XSHG
2016-01-11,002752.XSHE
2016-01-11,600592.XSHG
2016-01-11,300393.XSHE
2016-01-11,000561.XSHE
2016-01-11,300195.XSHE
2016-01-11,300097.XSHE
2016-01-11,000090.XSHE
2016-01-11,002279.XSHE
2016-01-11,000800.XSHE
2016-01-11,000806.XSHE
2016-01-11,000812.XSHE
2016-01-11,300411.XSHE
2016-01-11,300075.XSHE
2016-01-11,300218.XSHE
2016-01-11,300171.XSHE
2016-01-11,600877.XSHG
2016-01-11,002088.XSHE
2016-01-11,600215.XSHG
2016-01-11,600223.XSHG
2016-01-11,600217.XSHG
2016-01-11,002108.XSHE
2016-01-11,600318.XSHG
2016-01-11,000910.XSHE
2016-01-11,300209.XSHE
2016-01-11,603555.XSHG
2016-01-11,600981.XSHG
2016-01-11,002173.XSHE
2016-01-11,600630.XSHG
2016-01-11,600503.XSHG
2016-01-11,300444.XSHE
2016-01-11,300381.XSHE
2016-01-11,000009.XSHE
2016-01-11,002607.XSHE
2016-01-11,300370.XSHE
2016-01-11,600855.XSHG
2016-01-11,601689.XSHG
2016-01-11,600516.XSHG
2016-01-11,300321.XSHE
2016-01-11,002534.XSHE
2016-01-11,601599.XSHG
2016-01-11,000799.XSHE
2016-01-11,300083.XSHE
2016-01-11,300345.XSHE
2016-01-11,600067.XSHG
2016-01-11,000816.XSHE
2016-01-11,300380.XSHE
2016-01-11,002276.XSHE
2016-01-11,002528.XSHE
2016-01-11,002648.XSHE
2016-01-11,300201.XSHE
2016-01-11,000004.XSHE
2016-01-11,300412.XSHE
2016-01-11,002336.XSHE
2016-01-11,300239.XSHE
2016-01-11,300008.XSHE
2016-01-11,600636.XSHG
2016-01-11,002364.XSHE
2016-01-11,600712.XSHG
2016-01-11,000503.XSHE
2016-01-11,300256.XSHE
2016-01-11,002363.XSHE
